0 	 Reward:  -0.002 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [0.0005] 	 Epsilon:  0.95
209000 	 Reward:  3.915 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5132783651351929 	 LR:  [0.00032] 	 Epsilon:  0.20390682574579033
209500 	 Reward:  3.639 	 Win Rate:  0.8 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.521248459815979 	 LR:  [0.00032] 	 Epsilon:  0.20390682574579033
210000 	 Reward:  3.907 	 Win Rate:  0.8 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5180415511131287 	 LR:  [0.00032] 	 Epsilon:  0.20390682574579033
210500 	 Reward:  3.817 	 Win Rate:  1.0 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5240637063980103 	 LR:  [0.00032] 	 Epsilon:  0.20390682574579033
211000 	 Reward:  4.099 	 Win Rate:  0.0 	 Completion:  65 	 Efficiency:  65 	 Duration:  0 	 Loss:  0.5552809238433838 	 LR:  [0.00032] 	 Epsilon:  0.20390682574579033
211500 	 Reward:  3.624 	 Win Rate:  0.8 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5013324022293091 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
212000 	 Reward:  3.74 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5513332486152649 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
212500 	 Reward:  3.678 	 Win Rate:  0.6 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5247471928596497 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
213000 	 Reward:  3.948 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5323028564453125 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
213500 	 Reward:  3.985 	 Win Rate:  0.0 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5220184326171875 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
214000 	 Reward:  3.855 	 Win Rate:  1.0 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5135894417762756 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
214500 	 Reward:  3.916 	 Win Rate:  0.4 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5457470417022705 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
215000 	 Reward:  3.797 	 Win Rate:  1.6 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5347482562065125 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
215500 	 Reward:  4.077 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5356401205062866 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
216000 	 Reward:  3.585 	 Win Rate:  0.4 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.526249885559082 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
216500 	 Reward:  3.717 	 Win Rate:  1.2 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5170310735702515 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
217000 	 Reward:  3.976 	 Win Rate:  0.4 	 Completion:  64 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5102722644805908 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
217500 	 Reward:  4.141 	 Win Rate:  0.8 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.517323911190033 	 LR:  [0.00032] 	 Epsilon:  0.1937114844585008
218000 	 Reward:  3.629 	 Win Rate:  0.6 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5049390196800232 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
218500 	 Reward:  3.699 	 Win Rate:  0.6 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5440632104873657 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
219000 	 Reward:  3.543 	 Win Rate:  1.0 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5674442648887634 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
219500 	 Reward:  3.811 	 Win Rate:  0.6 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5221816301345825 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
220000 	 Reward:  3.68 	 Win Rate:  1.2 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5067097544670105 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
220500 	 Reward:  3.933 	 Win Rate:  1.4 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.489024817943573 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
221000 	 Reward:  3.63 	 Win Rate:  0.6 	 Completion:  60 	 Efficiency:  59 	 Duration:  0 	 Loss:  0.534125804901123 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
221500 	 Reward:  3.965 	 Win Rate:  1.2 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5186713933944702 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
222000 	 Reward:  3.937 	 Win Rate:  1.0 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.48173317313194275 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
222500 	 Reward:  3.754 	 Win Rate:  1.0 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.4880722761154175 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
223000 	 Reward:  4.165 	 Win Rate:  1.2 	 Completion:  64 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5281988978385925 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
223500 	 Reward:  4.034 	 Win Rate:  0.4 	 Completion:  61 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5446698665618896 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
224000 	 Reward:  3.868 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5034098625183105 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
224500 	 Reward:  3.535 	 Win Rate:  1.0 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5337712168693542 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
225000 	 Reward:  3.79 	 Win Rate:  0.6 	 Completion:  64 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5403472781181335 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
225500 	 Reward:  3.501 	 Win Rate:  0.6 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5487029552459717 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
226000 	 Reward:  4.144 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5058470368385315 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
226500 	 Reward:  4.058 	 Win Rate:  0.8 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5132939219474792 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
227000 	 Reward:  3.749 	 Win Rate:  0.6 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.522388756275177 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
227500 	 Reward:  4.145 	 Win Rate:  1.2 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5448647737503052 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
228000 	 Reward:  3.891 	 Win Rate:  0.6 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5378409624099731 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
228500 	 Reward:  3.96 	 Win Rate:  1.0 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5700182318687439 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
229000 	 Reward:  3.534 	 Win Rate:  0.2 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5218226909637451 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
229500 	 Reward:  4.028 	 Win Rate:  1.0 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5543677806854248 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
230000 	 Reward:  3.96 	 Win Rate:  1.6 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5230294466018677 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
230500 	 Reward:  4.023 	 Win Rate:  0.8 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.525299072265625 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
231000 	 Reward:  3.69 	 Win Rate:  1.2 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5016496777534485 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
231500 	 Reward:  3.773 	 Win Rate:  0.2 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.4770776033401489 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
232000 	 Reward:  3.905 	 Win Rate:  1.2 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.49645963311195374 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
232500 	 Reward:  3.713 	 Win Rate:  1.4 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5025488138198853 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
233000 	 Reward:  3.711 	 Win Rate:  0.6 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.515067994594574 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
233500 	 Reward:  3.714 	 Win Rate:  1.2 	 Completion:  61 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.4896526634693146 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
234000 	 Reward:  3.715 	 Win Rate:  0.8 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.509099543094635 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
234500 	 Reward:  4.079 	 Win Rate:  0.6 	 Completion:  64 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5383711457252502 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
235000 	 Reward:  3.896 	 Win Rate:  0.4 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5159286260604858 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
235500 	 Reward:  3.595 	 Win Rate:  0.8 	 Completion:  57 	 Efficiency:  59 	 Duration:  0 	 Loss:  0.5153038501739502 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
236000 	 Reward:  3.939 	 Win Rate:  1.2 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.4860471189022064 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
236500 	 Reward:  4.194 	 Win Rate:  1.0 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5035142302513123 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
237000 	 Reward:  3.976 	 Win Rate:  0.4 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.4977608025074005 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
237500 	 Reward:  3.667 	 Win Rate:  0.8 	 Completion:  58 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5118536949157715 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
238000 	 Reward:  3.604 	 Win Rate:  1.0 	 Completion:  58 	 Efficiency:  59 	 Duration:  0 	 Loss:  0.5045948028564453 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
238500 	 Reward:  3.609 	 Win Rate:  0.6 	 Completion:  60 	 Efficiency:  59 	 Duration:  0 	 Loss:  0.5291675329208374 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
239000 	 Reward:  4.01 	 Win Rate:  1.8 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5183659195899963 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
239500 	 Reward:  3.886 	 Win Rate:  0.8 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5099749565124512 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
240000 	 Reward:  3.674 	 Win Rate:  1.2 	 Completion:  61 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.517040491104126 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
240500 	 Reward:  4.03 	 Win Rate:  1.6 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5069063305854797 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
241000 	 Reward:  3.669 	 Win Rate:  0.8 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.48330825567245483 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
241500 	 Reward:  3.789 	 Win Rate:  0.8 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.48799943923950195 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
242000 	 Reward:  3.826 	 Win Rate:  1.4 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5019478797912598 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
242500 	 Reward:  3.91 	 Win Rate:  1.2 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5499341487884521 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
243000 	 Reward:  3.842 	 Win Rate:  0.8 	 Completion:  59 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5240452885627747 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
243500 	 Reward:  3.877 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.478475958108902 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
244000 	 Reward:  4.005 	 Win Rate:  1.0 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.501924455165863 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
244500 	 Reward:  3.862 	 Win Rate:  0.4 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5510368943214417 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
245000 	 Reward:  4.097 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5171955227851868 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
245500 	 Reward:  3.857 	 Win Rate:  0.8 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5034911036491394 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
246000 	 Reward:  3.738 	 Win Rate:  1.6 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5120493769645691 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
246500 	 Reward:  4.279 	 Win Rate:  0.8 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5090233087539673 	 LR:  [0.00032] 	 Epsilon:  0.18402591023557577
247000 	 Reward:  4.054 	 Win Rate:  0.6 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.529507040977478 	 LR:  [0.00032] 	 Epsilon:  0.17482461472379698
247500 	 Reward:  4.323 	 Win Rate:  1.2 	 Completion:  66 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.4973672330379486 	 LR:  [0.00032] 	 Epsilon:  0.17482461472379698
248000 	 Reward:  3.971 	 Win Rate:  1.2 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.539338231086731 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
248500 	 Reward:  4.284 	 Win Rate:  0.8 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5213899612426758 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
249000 	 Reward:  3.669 	 Win Rate:  1.2 	 Completion:  58 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5113840103149414 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
249500 	 Reward:  3.656 	 Win Rate:  0.8 	 Completion:  59 	 Efficiency:  59 	 Duration:  0 	 Loss:  0.5365228056907654 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
250000 	 Reward:  4.067 	 Win Rate:  2.2 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.49608519673347473 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
250500 	 Reward:  3.931 	 Win Rate:  2.2 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.4978673756122589 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
251000 	 Reward:  4.119 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.51036137342453 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
251500 	 Reward:  4.071 	 Win Rate:  0.6 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.526896595954895 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
252000 	 Reward:  4.434 	 Win Rate:  1.8 	 Completion:  64 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.503021240234375 	 LR:  [0.00032] 	 Epsilon:  0.16608338398760714
252500 	 Reward:  4.615 	 Win Rate:  1.0 	 Completion:  64 	 Efficiency:  65 	 Duration:  0 	 Loss:  0.452897846698761 	 LR:  [0.00032] 	 Epsilon:  0.15777921478822676
253000 	 Reward:  4.327 	 Win Rate:  1.2 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.4960636496543884 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
253500 	 Reward:  4.261 	 Win Rate:  2.2 	 Completion:  61 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.4963349401950836 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
254000 	 Reward:  4.289 	 Win Rate:  1.6 	 Completion:  61 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.49037182331085205 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
254500 	 Reward:  4.242 	 Win Rate:  1.4 	 Completion:  64 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.5116309523582458 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
255000 	 Reward:  4.011 	 Win Rate:  1.6 	 Completion:  59 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5171018242835999 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
255500 	 Reward:  4.083 	 Win Rate:  1.2 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5047128796577454 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
256000 	 Reward:  4.155 	 Win Rate:  0.8 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5287868976593018 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
256500 	 Reward:  4.044 	 Win Rate:  0.8 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.49603158235549927 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
257000 	 Reward:  4.149 	 Win Rate:  0.4 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.49275320768356323 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
257500 	 Reward:  4.327 	 Win Rate:  0.8 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5024385452270508 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
258000 	 Reward:  3.907 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5123486518859863 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
258500 	 Reward:  3.971 	 Win Rate:  1.2 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5335513353347778 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
259000 	 Reward:  4.066 	 Win Rate:  1.2 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5256556272506714 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
259500 	 Reward:  4.112 	 Win Rate:  1.0 	 Completion:  63 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.5024657249450684 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
260000 	 Reward:  4.177 	 Win Rate:  1.4 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.4870418906211853 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
260500 	 Reward:  3.854 	 Win Rate:  1.4 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.4863620400428772 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
261000 	 Reward:  4.709 	 Win Rate:  2.0 	 Completion:  63 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.4932861626148224 	 LR:  [0.00032] 	 Epsilon:  0.14989025404881542
261500 	 Reward:  4.13 	 Win Rate:  1.2 	 Completion:  59 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.5177232027053833 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
262000 	 Reward:  4.094 	 Win Rate:  1.4 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5101833939552307 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
262500 	 Reward:  4.415 	 Win Rate:  2.0 	 Completion:  65 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.49046778678894043 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
263000 	 Reward:  4.344 	 Win Rate:  2.2 	 Completion:  64 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.4924284815788269 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
263500 	 Reward:  3.902 	 Win Rate:  2.6 	 Completion:  60 	 Efficiency:  60 	 Duration:  0 	 Loss:  0.521908164024353 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
264000 	 Reward:  4.209 	 Win Rate:  1.6 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.48806634545326233 	 LR:  [0.00032] 	 Epsilon:  0.14239574134637464
264500 	 Reward:  3.982 	 Win Rate:  1.0 	 Completion:  62 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5553991794586182 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
265000 	 Reward:  4.015 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.515570342540741 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
265500 	 Reward:  4.431 	 Win Rate:  2.2 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5044761300086975 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
266000 	 Reward:  4.628 	 Win Rate:  2.0 	 Completion:  66 	 Efficiency:  66 	 Duration:  0 	 Loss:  0.5225729942321777 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
266500 	 Reward:  4.337 	 Win Rate:  2.2 	 Completion:  62 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5054705739021301 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
267000 	 Reward:  4.201 	 Win Rate:  1.4 	 Completion:  59 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5392151474952698 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
267500 	 Reward:  4.391 	 Win Rate:  1.0 	 Completion:  63 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5218384265899658 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
268000 	 Reward:  4.308 	 Win Rate:  0.8 	 Completion:  60 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.5101655721664429 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
268500 	 Reward:  4.224 	 Win Rate:  2.0 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.48231765627861023 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
269000 	 Reward:  4.29 	 Win Rate:  2.0 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5075616240501404 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
269500 	 Reward:  4.461 	 Win Rate:  2.6 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.5351937413215637 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
270000 	 Reward:  4.152 	 Win Rate:  1.0 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5347515344619751 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
270500 	 Reward:  4.23 	 Win Rate:  1.6 	 Completion:  62 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5210767984390259 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
271000 	 Reward:  3.903 	 Win Rate:  2.4 	 Completion:  59 	 Efficiency:  61 	 Duration:  0 	 Loss:  0.515168309211731 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
271500 	 Reward:  4.234 	 Win Rate:  1.2 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5026254057884216 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
272000 	 Reward:  4.399 	 Win Rate:  1.6 	 Completion:  61 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5246539115905762 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
272500 	 Reward:  4.199 	 Win Rate:  2.0 	 Completion:  62 	 Efficiency:  64 	 Duration:  0 	 Loss:  0.517772376537323 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
273000 	 Reward:  4.419 	 Win Rate:  2.4 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5005660057067871 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
273500 	 Reward:  4.495 	 Win Rate:  2.4 	 Completion:  63 	 Efficiency:  63 	 Duration:  0 	 Loss:  0.48757049441337585 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
274000 	 Reward:  4.646 	 Win Rate:  1.2 	 Completion:  63 	 Efficiency:  65 	 Duration:  0 	 Loss:  0.49207234382629395 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
274500 	 Reward:  4.512 	 Win Rate:  1.6 	 Completion:  60 	 Efficiency:  62 	 Duration:  0 	 Loss:  0.5075923800468445 	 LR:  [0.00025600000000000004] 	 Epsilon:  0.14239574134637464
